_id,name_name_jac_qgm_3_qgm_3,name_name_jac_dlm_dc0_dlm_dc0,countries_countries_jac_qgm_3_qgm_3,countries_countries_cos_dlm_dc0_dlm_dc0,countries_countries_jac_dlm_dc0_dlm_dc0,countries_countries_mel,countries_countries_lev_dist,countries_countries_lev_sim,countries_countries_nmw,countries_countries_sw,country_count_country_count_exm,country_count_country_count_anm,country_count_country_count_lev_dist,country_count_country_count_lev_sim,status_match,country_overlap,country_count_sim,label
7692965,0.3142857142857143,0.5,0.0,0.0,0.0,0.4048293391430646,28,0.17647058823529416,-1.0,3.0,0,0.6666666666666667,1.0,0.0,1,0.0,1,0
1377459,,,0.0,0.0,0.0,0.4765370829886959,29,0.06451612903225812,0.0,3.0,0,0.5,1.0,0.0,1,0.0,1,0
1377540,,,0.012048192771084338,0.0,0.0,0.5079928315412187,42,0.16000000000000006,-11.0,4.0,0,0.5,1.0,0.0,1,0.0,0,0
7273809,0.09090909090909093,0.1111111111111111,0.0,0.0,0.0,0.3491452991452991,19,0.05000000000000005,-6.0,2.0,0,0.5,1.0,0.0,1,0.0,1,0
9071248,,,0.0,0.0,0.0,0.3833333333333333,15,0.0,-3.0,1.0,1,1.0,0.0,1.0,0,0.0,1,0
2430059,,,0.0,0.0,0.0,0.5026455026455027,7,0.2222222222222222,0.0,2.0,1,1.0,0.0,1.0,1,0.0,1,0
5054359,,,0.0,0.0,0.0,0.41798941798941797,8,0.11111111111111116,-1.0,1.0,1,1.0,0.0,1.0,1,0.0,1,1
5477117,0.0,0.0,0.0,0.0,0.0,0.4219576719576719,53,0.0535714285714286,-44.0,2.0,1,1.0,0.0,1.0,0,0.0,1,0
1287204,0.13043478260869565,0.3333333333333333,0.0,0.0,0.0,0.3888888888888889,23,0.04166666666666663,-15.0,1.0,0,0.5,1.0,0.0,0,0.0,1,0
8982472,0.15,0.5,0.25,0.0,0.0,0.7166666666666667,20,0.33333333333333337,-6.0,12.0,1,1.0,0.0,1.0,1,1.0,1,0
2099509,0.35714285714285715,0.5,0.0,0.0,0.0,0.3794261294261294,35,0.10256410256410252,-21.0,2.0,0,0.5,1.0,0.0,1,0.0,1,0
1384052,,,0.0,0.0,0.0,0.4760454002389487,27,0.12903225806451613,-9.0,3.0,0,0.5,1.0,0.0,0,0.0,1,0
8862190,0.0,0.0,0.0,0.0,0.0,0.3886494252873563,79,0.09195402298850576,-63.0,3.0,1,1.0,0.0,1.0,1,0.0,1,0
7270178,,,0.0,0.0,0.0,0.5166666666666667,18,0.09999999999999998,0.0,4.0,0,0.5,1.0,0.0,0,0.0,1,0
1364210,,,0.0,0.0,0.0,0.4374699374699375,29,0.12121212121212124,-8.0,3.0,0,0.33333333333333337,1.0,0.0,1,0.0,0,0
7692915,,,0.0,0.0,0.0,0.3907563025210084,30,0.11764705882352945,-23.0,2.0,0,0.33333333333333337,1.0,0.0,1,0.0,0,0
4885555,0.1851851851851852,0.25,0.0958904109589041,0.0,0.0,0.6041025641025639,68,0.09333333333333338,-57.0,9.0,0,0.25,1.0,0.0,1,1.0,0,0
1535239,0.19642857142857145,0.25,0.0,0.0,0.0,0.5291334730957372,44,0.16981132075471694,-19.0,4.0,0,0.2,1.0,0.0,0,0.0,0,0
4414743,0.06896551724137931,0.25,0.018518518518518517,0.0,0.0,0.5493827160493827,51,0.05555555555555558,-42.0,3.0,0,0.5,1.0,0.0,0,0.0,1,0
4414779,0.206896551724138,0.25,0.015625,0.0,0.0,0.544973544973545,60,0.04761904761904767,-51.0,3.0,0,0.5,1.0,0.0,0,0.0,1,0
2820516,0.2631578947368421,0.2857142857142857,0.0,0.0,0.0,0.3561643835616439,68,0.06849315068493156,-58.0,3.0,0,0.2,1.0,0.0,1,0.0,0,1
7451975,0.08571428571428573,0.25,0.0,0.0,0.0,0.4555555555555556,11,0.08333333333333337,-1.0,1.0,1,1.0,0.0,1.0,0,0.0,1,0
7278000,,,0.0,0.0,0.0,0.4318996415770609,28,0.09677419354838712,-22.0,2.0,0,0.5,1.0,0.0,0,0.0,1,0
8884327,,,0.0,0.0,0.0,0.4466230936819173,17,0.0,-8.0,1.0,1,1.0,0.0,1.0,0,0.0,1,0
4944347,0.18181818181818185,0.3333333333333333,0.0,0.0,0.0,0.4555555555555556,11,0.08333333333333337,-1.0,1.0,1,1.0,0.0,1.0,0,0.0,1,0
9039465,0.12121212121212124,0.3333333333333333,0.0,0.0,0.0,0.37222222222222223,18,0.09999999999999998,-8.0,1.0,1,1.0,0.0,1.0,0,0.0,1,0
9181036,0.1,0.25,0.0,0.0,0.0,0.3842592592592592,25,0.07407407407407407,-17.0,1.0,0,0.5,1.0,0.0,1,0.0,1,0
5840299,,,0.0,0.0,0.0,0.4514814814814814,23,0.07999999999999996,-14.0,1.0,0,0.5,1.0,0.0,1,0.0,1,0
7278137,,,0.0,0.0,0.0,0.4318996415770609,28,0.09677419354838712,-22.0,2.0,0,0.5,1.0,0.0,0,0.0,1,0
4410692,,,0.013333333333333334,0.0,0.0,0.5407407407407407,72,0.040000000000000036,-63.0,3.0,0,0.5,1.0,0.0,1,0.0,1,0
1133217,0.2,0.3333333333333333,0.10638297872340426,0.0,0.0,0.5872053872053872,25,0.2424242424242425,-10.0,7.0,0,0.5,1.0,0.0,1,0.0,1,0
7689604,,,0.0,0.0,0.0,0.3907563025210084,30,0.11764705882352945,-23.0,2.0,0,0.33333333333333337,1.0,0.0,0,0.0,0,0
6178124,0.8648648648648649,1.0,0.014705882352941175,0.0,0.0,0.490981240981241,37,0.15909090909090906,-13.0,4.0,0,0.6666666666666667,1.0,0.0,0,0.0,1,1
1377531,,,0.0,0.0,0.0,0.5256213320729449,26,0.16129032258064513,-5.0,4.0,0,0.5,1.0,0.0,1,0.0,1,0
9009987,,,0.0,0.0,0.0,0.4621212121212121,19,0.13636363636363635,-7.0,1.0,1,1.0,0.0,1.0,0,0.0,1,0
5677822,,,0.03571428571428571,0.0,0.0,0.3888888888888888,14,0.06666666666666665,-4.0,3.0,1,1.0,0.0,1.0,1,0.0,1,0
4932151,0.7916666666666666,1.0,0.0,0.0,0.0,0.4679487179487179,12,0.07692307692307687,-4.0,1.0,1,1.0,0.0,1.0,1,0.0,1,1
4889882,,,0.14,0.0,0.0,0.6322843822843823,37,0.15909090909090906,-26.0,9.0,0,0.5,1.0,0.0,0,1.0,1,0
2103792,0.206896551724138,0.25,0.0,0.0,0.0,0.3794261294261294,35,0.10256410256410252,-21.0,2.0,0,0.5,1.0,0.0,0,0.0,1,0
1487789,,,0.0,0.0,0.0,0.40659340659340665,12,0.07692307692307687,-5.0,1.0,1,1.0,0.0,1.0,0,0.0,1,0
6181282,0.1956521739130435,0.25,0.0,0.0,0.0,0.4466354723707665,39,0.11363636363636365,-22.0,3.0,0,0.33333333333333337,1.0,0.0,1,0.0,0,0
8879437,0.6875,1.0,0.0,0.0,0.0,0.0,13,0.0,-11.0,0.0,0,0.0,1.0,0.0,1,0.0,1,1
