_id,name_name_jac_qgm_3_qgm_3,name_name_jac_dlm_dc0_dlm_dc0,countries_countries_jac_qgm_3_qgm_3,countries_countries_cos_dlm_dc0_dlm_dc0,countries_countries_jac_dlm_dc0_dlm_dc0,countries_countries_mel,countries_countries_lev_dist,countries_countries_lev_sim,countries_countries_nmw,countries_countries_sw,country_count_country_count_exm,country_count_country_count_anm,country_count_country_count_lev_dist,country_count_country_count_lev_sim,status_match,country_overlap,country_count_sim
1464687,,,0.2222222222222222,0.0,0.0,0.7833333333333333,4,0.6,4.0,6.0,1,1.0,0.0,1.0,1,1.0,1
8125193,0.0,0.0,0.0,0.0,0.0,0.4722222222222222,11,0.08333333333333337,-3.0,1.0,1,1.0,0.0,1.0,0,0.0,1
8978459,0.0967741935483871,0.25,0.2083333333333333,0.0,0.0,0.6885964912280702,28,0.2631578947368421,-14.0,12.0,1,1.0,0.0,1.0,0,1.0,1
7689640,,,0.0,0.0,0.0,0.4640522875816993,32,0.058823529411764726,-26.0,1.0,0,0.33333333333333337,1.0,0.0,0,0.0,0
4414608,,,0.0,0.0,0.0,0.3686868686868687,10,0.09090909090909094,-1.0,1.0,1,1.0,0.0,1.0,0,0.0,1
7273419,,,0.0,0.0,0.0,0.4777777777777778,18,0.09999999999999998,-12.0,1.0,0,0.5,1.0,0.0,1,0.0,1
6186042,0.54,0.4,0.0,0.0,0.0,0.4053030303030303,10,0.09090909090909094,-2.0,1.0,1,1.0,0.0,1.0,0,0.0,1
2111509,0.21428571428571427,0.25,0.011904761904761904,0.0,0.0,0.4773505361740655,52,0.17460317460317465,-19.0,7.0,0,0.6666666666666667,1.0,0.0,0,0.0,1
1348379,,,0.0,0.0,0.0,0.3958333333333333,15,0.0625,-7.0,1.0,1,1.0,0.0,1.0,1,0.0,1
2294309,,,0.0,0.0,0.0,0.4,27,0.09999999999999998,-9.0,2.0,0,0.5,1.0,0.0,0,0.0,1
109758,0.14285714285714285,0.3333333333333333,0.0,0.0,0.0,0.4296296296296296,28,0.06666666666666665,-19.0,2.0,1,1.0,0.0,1.0,0,0.0,1
4414897,0.35714285714285715,0.5,0.0,0.0,0.0,0.47008547008547,36,0.07692307692307687,-27.0,2.0,0,0.5,1.0,0.0,0,0.0,1
7692950,0.2857142857142857,0.5,0.0,0.0,0.0,0.4048293391430646,28,0.17647058823529416,-1.0,3.0,0,0.6666666666666667,1.0,0.0,1,0.0,1
1718615,0.03333333333333333,0.0,0.015384615384615384,0.0,0.0,0.40277777777777785,40,0.16666666666666666,-15.0,5.0,0,0.25,1.0,0.0,1,0.0,0
6253789,,,0.0,0.0,0.0,0.0,10,0.0,-3.0,0.0,1,1.0,0.0,1.0,0,0.0,1
5704615,,,0.0,0.0,0.0,0.4083333333333334,9,0.09999999999999998,-1.0,1.0,1,1.0,0.0,1.0,0,0.0,1
4574179,0.3076923076923077,0.4,0.0,0.0,0.0,0.4151651651651652,32,0.1351351351351351,-20.0,3.0,0,0.33333333333333337,1.0,0.0,0,0.0,0
1289775,,,0.0,0.0,0.0,0.4543650793650794,20,0.16666666666666666,-13.0,2.0,0,0.5,1.0,0.0,0,0.0,1
5706108,,,0.0,0.0,0.0,0.28030303030303033,20,0.09090909090909094,-12.0,2.0,1,1.0,0.0,1.0,0,0.0,1
7273449,,,0.0,0.0,0.0,0.4777777777777778,18,0.09999999999999998,-12.0,1.0,0,0.5,1.0,0.0,1,0.0,1
5828454,,,0.0,0.0,0.0,0.0,9,0.0,-7.0,0.0,0,0.0,1.0,0.0,0,0.0,1
2646385,0.13333333333333333,0.2,0.0,0.0,0.0,0.3680555555555555,15,0.0625,-3.0,2.0,0,0.5,1.0,0.0,0,0.0,1
7273462,,,0.0,0.0,0.0,0.5261904761904762,17,0.15000000000000002,-10.0,2.0,0,0.5,1.0,0.0,1,0.0,1
2103430,,,0.0,0.0,0.0,0.3874458874458875,13,0.0714285714285714,-2.0,1.0,1,1.0,0.0,1.0,0,0.0,1
7281331,0.0,0.0,0.07692307692307693,0.0,0.0,0.4834869431643625,26,0.16129032258064513,-19.0,5.0,0,0.5,1.0,0.0,1,1.0,1
5693651,,,0.0,0.0,0.0,0.39814814814814814,11,0.08333333333333337,-2.0,1.0,1,1.0,0.0,1.0,1,0.0,1
4885590,,,0.018518518518518517,0.0,0.0,0.4042735042735042,35,0.10256410256410252,-22.0,3.0,0,0.5,1.0,0.0,1,0.0,1
86693,0.08571428571428573,0.25,0.0,0.0,0.0,0.47,22,0.12,-14.0,2.0,0,0.5,1.0,0.0,0,0.0,1
2037017,,,0.0,0.0,0.0,0.375,22,0.08333333333333337,-6.0,2.0,1,1.0,0.0,1.0,1,0.0,1
7191392,0.7727272727272727,1.0,0.0,0.0,0.0,0.4523809523809524,21,0.16000000000000006,-7.0,2.0,0,0.33333333333333337,1.0,0.0,0,0.0,0
4414970,0.2,0.25,0.0,0.0,0.0,0.2777777777777777,16,0.11111111111111116,-7.0,2.0,1,1.0,0.0,1.0,0,0.0,1
7278050,,,0.0,0.0,0.0,0.4318996415770609,28,0.09677419354838712,-22.0,2.0,0,0.5,1.0,0.0,0,0.0,1
1384049,,,0.0,0.0,0.0,0.485663082437276,26,0.16129032258064513,-8.0,4.0,0,0.5,1.0,0.0,0,0.0,1
8966650,0.13636363636363635,0.5,0.15873015873015872,0.0,0.0,0.5032908268202386,34,0.1282051282051282,-4.0,12.0,0,0.33333333333333337,1.0,0.0,1,1.0,0
5889458,0.15151515151515152,0.3333333333333333,0.0,0.0,0.0,0.3896198830409357,17,0.10526315789473684,-5.0,1.0,0,0.5,1.0,0.0,0,0.0,1
2604057,0.10294117647058824,0.125,0.05343511450381679,0.0,0.0,0.5189590115418763,90,0.17431192660550454,-59.0,12.0,0,0.2222222222222222,1.0,0.0,1,0.0,0
2264345,,,0.0,0.0,0.0,0.3531746031746032,19,0.09523809523809523,-7.0,2.0,0,0.5,1.0,0.0,1,0.0,1
7270156,0.0975609756097561,0.2,0.0,0.0,0.0,0.3575757575757576,21,0.045454545454545414,-1.0,2.0,0,0.5,1.0,0.0,0,0.0,1
5664377,0.3235294117647059,0.6666666666666666,0.0,0.0,0.0,0.4262443438914027,14,0.17647058823529416,-1.0,2.0,1,1.0,0.0,1.0,0,0.0,1
7692943,,,0.0,0.0,0.0,0.3907563025210084,30,0.11764705882352945,-23.0,2.0,0,0.33333333333333337,1.0,0.0,1,0.0,0
8862183,0.2608695652173913,0.3333333333333333,0.0,0.0,0.0,0.3805555555555555,15,0.0625,0.0,2.0,1,1.0,0.0,1.0,1,0.0,1
7692921,0.3142857142857143,0.4,0.0,0.0,0.0,0.3907563025210084,30,0.11764705882352945,-23.0,2.0,0,0.33333333333333337,1.0,0.0,1,0.0,0
7136374,,,0.0,0.0,0.0,0.3988095238095238,13,0.0714285714285714,-5.0,1.0,1,1.0,0.0,1.0,1,0.0,1
8949781,0.07142857142857142,0.2,0.0,0.0,0.0,0.4383838383838384,14,0.06666666666666665,-3.0,1.0,1,1.0,0.0,1.0,1,0.0,1
6621928,,,0.0,0.0,0.0,0.4601010101010101,13,0.1333333333333333,-2.0,2.0,1,1.0,0.0,1.0,1,0.0,1
4889509,,,0.0,0.0,0.0,0.27855477855477856,11,0.15384615384615385,0.0,1.0,1,1.0,0.0,1.0,0,0.0,1
3515393,0.525,0.5,0.0,0.0,0.0,0.4095238095238096,8,0.2,-1.0,2.0,1,1.0,0.0,1.0,1,0.0,1
2107386,0.15789473684210525,0.16666666666666666,0.00980392156862745,0.0,0.0,0.40374014535599895,70,0.14634146341463414,-37.0,7.0,1,1.0,0.0,1.0,1,0.0,1
6265318,,,0.0,0.0,0.0,0.0,47,0.0,-45.0,0.0,0,0.0,1.0,0.0,0,0.0,0
8958739,,,0.0,0.0,0.0,0.4726495726495726,32,0.17948717948717952,-2.0,6.0,0,0.33333333333333337,1.0,0.0,1,0.0,0
2725943,,,0.0,0.0,0.0,0.4991883116883116,18,0.1818181818181817,-4.0,3.0,1,1.0,0.0,1.0,1,0.0,1
8342659,,,0.0,0.0,0.0,0.4666666666666666,27,0.09999999999999998,-17.0,2.0,1,1.0,0.0,1.0,0,0.0,1
2107391,,,0.013513513513513514,0.0,0.0,0.4895482603815937,45,0.16666666666666666,-12.0,7.0,0,0.6666666666666667,1.0,0.0,1,0.0,1
2111342,,,0.0,0.0,0.0,0.4924242424242424,29,0.12121212121212124,-18.0,2.0,0,0.33333333333333337,1.0,0.0,0,0.0,0
852739,0.12903225806451613,0.25,0.0,0.0,0.0,0.4894315560982228,28,0.2,-1.0,4.0,0,0.6666666666666667,1.0,0.0,0,0.0,1
2044940,,,0.0,0.0,0.0,0.0,17,0.0,-15.0,0.0,0,0.0,1.0,0.0,1,0.0,1
5791683,0.14705882352941174,0.3333333333333333,0.0,0.0,0.0,0.4307692307692307,22,0.15384615384615385,-12.0,2.0,1,1.0,0.0,1.0,1,0.0,1
4889809,0.2380952380952381,0.5,0.1076923076923077,0.0,0.0,0.44661622530474987,52,0.14754098360655746,-39.0,9.0,0,0.33333333333333337,1.0,0.0,0,1.0,0
6186026,0.1836734693877551,0.2,0.0,0.0,0.0,0.3803030303030303,19,0.05000000000000005,-8.0,1.0,0,0.5,1.0,0.0,0,0.0,1
7694842,0.2413793103448276,0.25,0.0,0.0,0.0,0.4104278074866311,29,0.1470588235294118,-18.0,4.0,0,0.33333333333333337,1.0,0.0,0,0.0,0
1963598,0.3714285714285713,0.4,0.0,0.0,0.0,0.33068783068783064,24,0.11111111111111116,-10.0,2.0,0,0.5,1.0,0.0,1,0.0,1
4414754,,,0.019230769230769232,0.0,0.0,0.5563973063973063,41,0.06818181818181822,-32.0,3.0,0,0.5,1.0,0.0,0,0.0,1
7278109,,,0.0,0.0,0.0,0.4954301075268817,27,0.12903225806451613,-19.0,3.0,0,0.5,1.0,0.0,0,0.0,1
8949780,0.6041666666666666,0.42857142857142855,0.0,0.0,0.0,0.3348704435660957,44,0.04347826086956519,-33.0,1.0,1,1.0,0.0,1.0,1,0.0,1
2111642,0.07142857142857142,0.25,0.01,0.0,0.0,0.4663130588525137,69,0.1585365853658537,-36.0,7.0,0,0.6666666666666667,1.0,0.0,0,0.0,1
4889883,0.2083333333333333,0.3333333333333333,0.016393442622950817,0.0,0.0,0.3977703455964325,42,0.08695652173913049,-29.0,3.0,0,0.5,1.0,0.0,0,0.0,1
6072472,,,0.0,0.0,0.0,0.5,12,0.2,-2.0,2.0,1,1.0,0.0,1.0,0,0.0,1
5661993,,,0.0,0.0,0.0,0.3810457516339869,16,0.058823529411764726,-6.0,1.0,1,1.0,0.0,1.0,1,0.0,1
4889666,0.2083333333333333,0.3333333333333333,0.02325581395348837,0.0,0.0,0.28062678062678065,26,0.03703703703703709,-13.0,3.0,1,1.0,0.0,1.0,0,0.0,1
8347436,,,0.029411764705882363,0.0,0.0,0.4468253968253969,18,0.1428571428571429,-8.0,3.0,1,1.0,0.0,1.0,1,0.0,1
7278051,,,0.0,0.0,0.0,0.4318996415770609,28,0.09677419354838712,-22.0,2.0,0,0.5,1.0,0.0,0,0.0,1
6274056,,,0.0,0.0,0.0,0.4814814814814815,8,0.11111111111111116,1.0,1.0,1,1.0,0.0,1.0,1,0.0,1
7270168,,,0.0,0.0,0.0,0.4685185185185185,16,0.2,-7.0,3.0,0,0.5,1.0,0.0,0,0.0,1
7689580,,,0.0,0.0,0.0,0.4640522875816993,32,0.058823529411764726,-26.0,1.0,0,0.33333333333333337,1.0,0.0,0,0.0,0
7402925,,,0.0,0.0,0.0,0.4027777777777777,12,0.0,-4.0,1.0,1,1.0,0.0,1.0,0,0.0,1
4885592,,,0.0958904109589041,0.0,0.0,0.6041025641025639,68,0.09333333333333338,-56.0,9.0,0,0.5,1.0,0.0,1,1.0,1
8876421,,,0.0,0.0,0.0,0.0,16,0.0,-14.0,0.0,0,0.0,1.0,0.0,0,0.0,1
6178127,0.54,0.4,0.0,0.0,0.0,0.4462121212121212,40,0.09090909090909094,-32.0,2.0,0,0.33333333333333337,1.0,0.0,0,0.0,0
2103596,0.21428571428571427,0.25,0.0,0.0,0.0,0.4241622574955908,47,0.12962962962962965,-33.0,2.0,0,0.5,1.0,0.0,0,0.0,1
9157066,,,0.0,0.0,0.0,0.2962962962962963,11,0.08333333333333337,-2.0,1.0,1,1.0,0.0,1.0,1,0.0,1
8006908,0.0851063829787234,0.16666666666666666,0.0,0.0,0.0,0.0,80,0.0,-78.0,0.0,0,0.0,1.0,0.0,0,0.0,0
4414763,0.7727272727272727,1.0,0.0,0.0,0.0,0.2740740740740741,18,0.09999999999999998,-9.0,2.0,1,1.0,0.0,1.0,0,0.0,1
8966647,,,0.0,0.0,0.0,0.483974358974359,36,0.07692307692307687,-28.0,2.0,0,0.33333333333333337,1.0,0.0,1,0.0,0
2099498,0.21428571428571427,0.25,0.0,0.0,0.0,0.4095238095238096,97,0.07619047619047614,-83.0,2.0,0,0.16666666666666666,1.0,0.0,1,0.0,0
8878629,,,0.0,0.0,0.0,0.0,10,0.0,-8.0,0.0,0,0.0,1.0,0.0,1,0.0,1
8120449,0.0,0.0,0.0,0.0,0.0,0.411764705882353,16,0.058823529411764726,0.0,2.0,1,1.0,0.0,1.0,1,0.0,1
6245118,,,0.0,0.0,0.0,0.4415584415584416,12,0.1428571428571429,-1.0,2.0,1,1.0,0.0,1.0,0,0.0,1
6249036,0.2083333333333333,0.25,0.0,0.0,0.0,0.3904761904761905,13,0.0714285714285714,-3.0,1.0,1,1.0,0.0,1.0,0,0.0,1
6464125,0.1935483870967742,0.3333333333333333,0.0,0.0,0.0,0.4266666666666667,23,0.07999999999999996,-13.0,1.0,1,1.0,0.0,1.0,1,0.0,1
1358490,,,0.0,0.0,0.0,0.4078282828282829,30,0.09090909090909094,-14.0,3.0,0,0.33333333333333337,1.0,0.0,0,0.0,0
7281395,0.0,0.0,0.07692307692307693,0.0,0.0,0.4834869431643625,26,0.16129032258064513,-19.0,5.0,0,0.5,1.0,0.0,1,1.0,1
6657509,0.7727272727272727,1.0,0.0,0.0,0.0,0.4702380952380952,14,0.125,-7.0,1.0,1,1.0,0.0,1.0,0,0.0,1
2103581,,,0.0,0.0,0.0,0.3755411255411256,40,0.09090909090909094,-26.0,2.0,0,0.5,1.0,0.0,0,0.0,1
7813485,0.1875,0.3333333333333333,0.0,0.0,0.0,0.487037037037037,13,0.1333333333333333,-4.0,1.0,1,1.0,0.0,1.0,0,0.0,1
5992247,0.4871794871794872,0.6666666666666666,0.0,0.0,0.0,0.4606060606060606,10,0.09090909090909094,0.0,1.0,1,1.0,0.0,1.0,0,0.0,1
5461290,0.10416666666666667,0.0,0.0,0.0,0.0,0.0,47,0.0,-45.0,0.0,0,0.0,1.0,0.0,0,0.0,1
7270223,,,0.0,0.0,0.0,0.4777777777777778,18,0.09999999999999998,-12.0,1.0,0,0.5,1.0,0.0,0,0.0,1
2290286,,,0.0,0.0,0.0,0.4,27,0.09999999999999998,-9.0,2.0,0,0.5,1.0,0.0,1,0.0,1
4889872,0.2380952380952381,0.5,0.018518518518518517,0.0,0.0,0.4042735042735042,35,0.10256410256410252,-22.0,3.0,0,0.5,1.0,0.0,0,0.0,1
7692916,0.07142857142857142,0.14285714285714285,0.0,0.0,0.0,0.37663398692810457,31,0.08823529411764708,-23.0,2.0,0,0.33333333333333337,1.0,0.0,1,0.0,0
8006907,0.13333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,153,0.0,-151.0,0.0,0,0.0,1.0,0.0,0,0.0,0
7978049,0.5,0.5,0.0,0.0,0.0,0.32666666666666666,25,0.0,0.0,2.0,0,0.5,1.0,0.0,1,0.0,1
7267078,0.0,0.0,0.0,0.0,0.0,0.5203703703703704,24,0.11111111111111116,-5.0,4.0,1,1.0,0.0,1.0,0,0.0,1
8639171,,,0.0,0.0,0.0,0.4219576719576719,30,0.16666666666666666,-16.0,3.0,0,0.25,1.0,0.0,0,0.0,0
7903721,,,0.0,0.0,0.0,0.4525641025641026,49,0.05769230769230771,-39.0,1.0,0,0.5,1.0,0.0,0,0.0,1
2725941,,,0.0,0.0,0.0,0.4991883116883116,18,0.1818181818181817,-4.0,3.0,1,1.0,0.0,1.0,1,0.0,1
7985964,0.5,0.5,0.0,0.0,0.0,0.32666666666666666,25,0.0,0.0,2.0,0,0.5,1.0,0.0,1,0.0,1
8876412,,,0.0,0.0,0.0,0.0,17,0.0,-15.0,0.0,0,0.0,1.0,0.0,0,0.0,1
8879969,,,0.0,0.0,0.0,0.0,19,0.0,-17.0,0.0,0,0.0,1.0,0.0,1,0.0,1
2111631,0.07142857142857142,0.25,0.015151515151515154,0.0,0.0,0.4749702911467617,27,0.2058823529411765,6.0,7.0,0,0.33333333333333337,1.0,0.0,0,0.0,0
1081256,0.696969696969697,0.6,0.0,0.0,0.0,0.529040404040404,13,0.1875,-2.0,2.0,1,1.0,0.0,1.0,1,0.0,1
2103793,,,0.0,0.0,0.0,0.4116402116402117,17,0.05555555555555558,-3.0,2.0,1,1.0,0.0,1.0,0,0.0,1
4041180,0.10714285714285714,0.3333333333333333,0.0125,0.0,0.0,0.4939416792357969,42,0.1923076923076923,-12.0,3.0,0,0.5,1.0,0.0,1,0.0,0
8876402,,,0.0,0.0,0.0,0.0,17,0.0,-15.0,0.0,0,0.0,1.0,0.0,0,0.0,1
4571938,0.3157894736842105,0.4,0.0,0.0,0.0,0.4151651651651652,32,0.1351351351351351,-20.0,3.0,0,0.33333333333333337,1.0,0.0,0,0.0,0
4939924,0.13953488372093026,0.16666666666666666,0.0,0.0,0.0,0.4555555555555556,11,0.08333333333333337,-1.0,1.0,1,1.0,0.0,1.0,1,0.0,1
2103788,,,0.0,0.0,0.0,0.3755411255411256,40,0.09090909090909094,-26.0,2.0,0,0.5,1.0,0.0,0,0.0,1
2111343,,,0.0,0.0,0.0,0.4924242424242424,29,0.12121212121212124,-18.0,2.0,0,0.33333333333333337,1.0,0.0,0,0.0,0
2111790,0.206896551724138,0.25,0.0,0.0,0.0,0.4733044733044733,28,0.1515151515151515,-17.0,2.0,0,0.33333333333333337,1.0,0.0,0,0.0,0
109762,,,0.0,0.0,0.0,0.4583333333333333,8,0.11111111111111116,0.0,2.0,1,1.0,0.0,1.0,0,0.0,1
4885319,0.2380952380952381,0.5,0.023809523809523808,0.0,0.0,0.3830128205128205,28,0.125,-15.0,3.0,1,1.0,0.0,1.0,1,0.0,1
7402924,,,0.0,0.0,0.0,0.4027777777777777,12,0.0,-4.0,1.0,1,1.0,0.0,1.0,0,0.0,1
2037023,,,0.0,0.0,0.0,0.3636904761904762,25,0.1071428571428571,-9.0,1.0,1,1.0,0.0,1.0,1,0.0,1
2111344,,,0.0,0.0,0.0,0.4924242424242424,29,0.12121212121212124,-18.0,2.0,0,0.33333333333333337,1.0,0.0,0,0.0,0
2089572,0.5,0.25,0.0,0.0,0.0,0.4435036266162094,144,0.04635761589403975,-130.0,3.0,0,0.07692307692307687,1.0,0.5,1,0.0,0
5693686,,,0.0,0.0,0.0,0.375,21,0.125,-12.0,2.0,1,1.0,0.0,1.0,1,0.0,1
7135980,,,0.0,0.0,0.0,0.4278499278499279,28,0.1515151515151515,-14.0,3.0,0,0.5,1.0,0.0,0,0.0,1
4889877,,,0.1794871794871795,0.0,0.0,0.6641025641025641,23,0.2333333333333333,-12.0,9.0,1,1.0,0.0,1.0,0,1.0,1
8078465,,,0.0,0.0,0.0,0.3273504273504273,23,0.11538461538461542,-8.0,2.0,1,1.0,0.0,1.0,1,0.0,1
2111634,0.0,0.0,0.0,0.0,0.0,0.473436285936286,29,0.12121212121212124,-16.0,2.0,0,0.33333333333333337,1.0,0.0,0,0.0,0
4410651,0.15384615384615385,0.16666666666666666,0.012195121951219513,0.0,0.0,0.3721770551038844,77,0.060975609756097615,-68.0,3.0,0,0.33333333333333337,1.0,0.0,1,0.0,0
8998304,0.125,0.3333333333333333,0.0,0.0,0.0,0.4035353535353536,62,0.06060606060606055,-52.0,2.0,1,1.0,0.0,1.0,1,0.0,1
2103563,0.07142857142857142,0.25,0.0,0.0,0.0,0.4241622574955908,47,0.12962962962962965,-33.0,2.0,0,0.5,1.0,0.0,0,0.0,1
8994290,0.2,0.5,0.0,0.0,0.0,0.4555555555555556,11,0.08333333333333337,-1.0,1.0,1,1.0,0.0,1.0,0,0.0,1
2103720,,,0.0,0.0,0.0,0.3702380952380953,19,0.05000000000000005,-5.0,2.0,1,1.0,0.0,1.0,0,0.0,1
2725942,,,0.0,0.0,0.0,0.4991883116883116,18,0.1818181818181817,-4.0,3.0,1,1.0,0.0,1.0,1,0.0,1
1858945,0.2083333333333333,0.2,0.0,0.0,0.0,0.3499999999999999,33,0.08333333333333337,-23.0,1.0,0,0.5,1.0,0.0,1,0.0,1
8974563,0.1,0.25,0.2127659574468085,0.0,0.0,0.6885964912280702,28,0.2631578947368421,-14.0,12.0,0,0.5,1.0,0.0,1,1.0,1
794347,0.2391304347826087,0.4,0.0,0.0,0.0,0.3643790849673203,16,0.058823529411764726,-4.0,2.0,1,1.0,0.0,1.0,1,0.0,1
8876404,,,0.0,0.0,0.0,0.0,15,0.0,-13.0,0.0,0,0.0,1.0,0.0,0,0.0,1
6274048,,,0.0,0.0,0.0,0.4814814814814815,8,0.11111111111111116,1.0,1.0,1,1.0,0.0,1.0,1,0.0,1
2052862,,,0.0,0.0,0.0,0.0,17,0.0,-15.0,0.0,0,0.0,1.0,0.0,1,0.0,1
2111829,0.7619047619047619,1.0,0.014705882352941175,0.0,0.0,0.4699212199212199,31,0.16216216216216214,0.0,6.0,0,0.6666666666666667,1.0,0.0,0,0.0,1
7140194,,,0.0,0.0,0.0,0.4713468720821663,15,0.2857142857142857,2.0,4.0,1,1.0,0.0,1.0,0,0.0,1
4952262,0.18181818181818185,0.3333333333333333,0.0,0.0,0.0,0.4537037037037037,25,0.07407407407407407,-13.0,2.0,0,0.5,1.0,0.0,0,0.0,1
8149046,0.13978494623655913,0.14285714285714285,0.0,0.0,0.0,0.292022792022792,12,0.07692307692307687,-3.0,1.0,1,1.0,0.0,1.0,0,0.0,1
6253786,,,0.0,0.0,0.0,0.2725490196078431,15,0.11764705882352945,-5.0,1.0,0,0.5,1.0,0.0,0,0.0,1
2733858,,,0.0,0.0,0.0,0.3628389154704944,19,0.13636363636363635,0.0,3.0,1,1.0,0.0,1.0,1,0.0,1
2103584,,,0.0,0.0,0.0,0.3702380952380953,19,0.05000000000000005,-5.0,2.0,1,1.0,0.0,1.0,0,0.0,1
7281370,0.0,0.0,0.4418604651162791,0.0,0.0,0.8876941457586618,7,0.7741935483870968,20.0,22.0,1,1.0,0.0,1.0,1,1.0,1
6000325,0.2195121951219512,0.4,0.0,0.0,0.0,0.4781179138321996,187,0.04591836734693877,-175.0,3.0,0,0.058823529411764726,1.0,0.5,0,0.0,0
2103875,0.206896551724138,0.25,0.0,0.0,0.0,0.4415584415584416,12,0.1428571428571429,-1.0,2.0,1,1.0,0.0,1.0,0,0.0,1
2829645,0.54,0.42857142857142855,0.0,0.0,0.0,0.4512820512820513,12,0.07692307692307687,-2.0,2.0,1,1.0,0.0,1.0,0,0.0,1
839529,,,0.0,0.0,0.0,0.45595238095238105,31,0.11428571428571432,-23.0,2.0,0,0.33333333333333337,1.0,0.0,1,0.0,0
5709482,,,0.02127659574468085,0.0,0.0,0.5012820512820513,33,0.15384615384615385,-23.0,3.0,0,0.25,1.0,0.0,0,0.0,0
9171059,0.07692307692307693,0.2,0.0,0.0,0.0,0.3972222222222222,14,0.06666666666666665,-6.0,1.0,1,1.0,0.0,1.0,1,0.0,1
2099295,,,0.0,0.0,0.0,0.3702380952380953,19,0.05000000000000005,-5.0,2.0,1,1.0,0.0,1.0,1,0.0,1
8974561,0.1,0.25,0.2325581395348837,0.0,0.0,0.7045454545454546,23,0.303030303030303,-9.0,12.0,1,1.0,0.0,1.0,1,1.0,1
6261706,,,0.0,0.0,0.0,0.0,30,0.0,-28.0,0.0,0,0.0,1.0,0.0,0,0.0,0
7692914,,,0.0,0.0,0.0,0.4640522875816993,32,0.058823529411764726,-26.0,1.0,0,0.33333333333333337,1.0,0.0,1,0.0,0
7278002,0.0,0.0,0.02325581395348837,0.0,0.0,0.43894862604540025,26,0.16129032258064513,-17.0,4.0,0,0.5,1.0,0.0,0,0.0,1
2103599,0.21428571428571427,0.25,0.0,0.0,0.0,0.4619708994708995,56,0.11111111111111116,-42.0,2.0,0,0.5,1.0,0.0,0,0.0,1
8642589,,,0.0,0.0,0.0,0.4219576719576719,30,0.16666666666666666,-16.0,3.0,0,0.25,1.0,0.0,1,0.0,0
6262278,0.0,0.0,0.0,0.0,0.0,0.0,38,0.0,-36.0,0.0,0,0.0,1.0,0.0,0,0.0,1
6258226,,,0.0,0.0,0.0,0.4333333333333333,9,0.09999999999999998,0.0,1.0,1,1.0,0.0,1.0,1,0.0,1
4885558,0.16129032258064516,0.0,0.1111111111111111,0.0,0.0,0.6102564102564102,58,0.10769230769230764,-47.0,9.0,0,0.33333333333333337,1.0,0.0,1,1.0,0
174469,0.0,0.0,0.0,0.0,0.0,0.3998538011695906,17,0.10526315789473684,-9.0,1.0,0,0.5,1.0,0.0,1,0.0,1
4146889,0.10344827586206896,0.25,0.022222222222222227,0.0,0.0,0.4841384863123994,19,0.17391304347826084,0.0,4.0,1,1.0,0.0,1.0,0,0.0,1
4414904,0.206896551724138,0.25,0.01492537313432836,0.0,0.0,0.4196535244922341,58,0.06451612903225812,-49.0,3.0,0,0.25,1.0,0.0,0,0.0,0
4415055,0.2,0.25,0.0,0.0,0.0,0.42424242424242414,11,0.0,-2.0,1.0,1,1.0,0.0,1.0,0,0.0,1
7692937,0.215686274509804,0.25,0.0,0.0,0.0,0.4048293391430646,28,0.17647058823529416,-1.0,3.0,0,0.6666666666666667,1.0,0.0,1,0.0,1
1234836,0.8076923076923077,1.0,0.0,0.0,0.0,0.4413875598086124,17,0.10526315789473684,-6.0,2.0,1,1.0,0.0,1.0,1,0.0,1
7876151,0.29411764705882354,0.5,0.0,0.0,0.0,0.4432539682539681,27,0.09999999999999998,-20.0,2.0,0,0.33333333333333337,1.0,0.0,0,0.0,0
7278686,,,0.0,0.0,0.0,0.4318996415770609,28,0.09677419354838712,-22.0,2.0,0,0.5,1.0,0.0,0,0.0,1
8874513,,,0.0,0.0,0.0,0.0,32,0.0,-30.0,0.0,0,0.0,1.0,0.0,0,0.0,1
1369544,,,0.0,0.0,0.0,0.4755411255411256,30,0.09090909090909094,-1.0,3.0,0,0.33333333333333337,1.0,0.0,1,0.0,0
7281333,,,0.07692307692307693,0.0,0.0,0.4834869431643625,26,0.16129032258064513,-19.0,5.0,0,0.5,1.0,0.0,1,1.0,1
2033115,,,0.0,0.0,0.0,0.5102564102564102,12,0.07692307692307687,-2.0,2.0,1,1.0,0.0,1.0,0,0.0,1
4414756,,,0.0,0.0,0.0,0.4970760233918128,16,0.1578947368421053,-7.0,2.0,1,1.0,0.0,1.0,0,0.0,1
1199440,0.12307692307692307,0.0,0.0,0.0,0.0,0.3944444444444444,12,0.0,-2.0,1.0,1,1.0,0.0,1.0,1,0.0,1
4414906,0.7727272727272727,1.0,0.0125,0.0,0.0,0.5388437217705511,79,0.03658536585365857,-70.0,3.0,0,0.5,1.0,0.0,0,0.0,1
2099238,,,0.0,0.0,0.0,0.3711309523809525,27,0.15625,-13.0,2.0,1,1.0,0.0,1.0,1,0.0,1
1380028,,,0.0,0.0,0.0,0.4747009263138296,26,0.16129032258064513,-5.0,3.0,0,0.5,1.0,0.0,1,0.0,1
2111720,,,0.010309278350515464,0.0,0.0,0.4148899711399712,59,0.15714285714285714,-26.0,6.0,1,1.0,0.0,1.0,0,0.0,1
